nan nan
141.960057	40.022926
142.058624	39.818752
142.103214	39.640392
142.157191	39.469073
142.136070	39.332957
142.070358	39.229696
142.046890	39.074805
141.927201	38.955116
141.805166	38.948076
141.727720	38.765023
141.638541	38.542073
141.638541	38.368408
141.629153	38.316777
141.396817	38.333205
141.143358	38.194742
141.054179	37.934243
141.087034	37.671397
141.143358	37.453142
141.143358	37.143360
141.164480	36.957960
140.976733	36.826537
140.854698	36.603588
140.812455	36.533182
140.756131	36.258603
140.744396	35.944127
140.887553	35.791583
140.922756	35.683628
140.767865	35.603836
140.589505	35.359765
140.479204	35.162631
140.237480	35.007740
nan nan
139.984022	35.233036
140.016877	35.369152
140.148300	35.495881
140.192890	35.622610
nan nan
139.972288	39.161638
140.070855	39.323569
140.138913	39.530091
140.148300	39.750693
140.016877	39.844567
nan nan
140.237480	35.007740
139.993409	34.862236
139.951166	35.007740
139.984022	35.233036
nan nan
140.192890	35.622610
139.951166	35.622610
139.894842	35.451291
139.805662	35.305788
139.784541	35.153243
139.653118	35.233036
139.409047	35.261198
139.298746	35.115694
139.254156	34.918560
139.209566	34.726119
139.089878	34.618165
138.956108	34.636940
138.911518	34.871623
138.946721	35.035902
138.791830	35.052329
138.625204	34.925600
138.460926	34.763669
138.348278	34.580616
138.315422	34.554800
138.195733	34.571228
137.996252	34.608778
137.731060	34.618165
137.477602	34.618165
137.256999	34.554800
137.212409	34.554800
137.278121	34.636940
137.388422	34.709692
137.266387	34.726119
137.167820	34.744894
137.113842	34.798871
137.057518	34.709692
136.935483	34.817646
136.926096	35.017127
136.836916	34.981924
136.714880	34.754281
136.628048	34.618165
136.771204	34.536026
136.968339	34.416337
136.968339	34.179307
136.836916	34.270833
136.714880	34.216856
136.583458	34.198081
136.449688	34.134717
136.372243	34.040844
136.351121	33.977479
136.229086	33.813201
136.064807	33.555049
135.853592	33.454135
135.701048	33.498725
135.579012	33.555049
135.478098	33.702899
135.290352	33.803813
135.236374	33.977479
135.248108	34.134717
135.248108	34.261446
135.334941	34.334198
135.501567	34.564188
135.522688	34.636940
135.478098	34.662755
135.325554	34.643980
135.147195	34.608778
134.926592	34.681530
134.684868	34.726119
134.464266	34.716732
134.264785	34.580616
134.142749	34.526638
133.978471	34.435112
133.955002	34.425725
133.901025	34.463274
133.835314	34.489089
133.680423	34.444499
133.579509	34.435112
133.403496	34.371747
133.281461	34.362360
133.161772	34.308383
133.016268	34.280221
132.851990	34.233284
132.664243	34.198081
132.530473	34.298995
132.420172	34.270833
132.300484	34.015028
132.244160	33.885952
132.154980	33.867178
131.924990	33.932889
131.758365	34.005641
131.570618	33.949317
131.427461	33.949317
131.338281	33.914114
131.162269	33.968092
130.986256	33.996254
130.974522	34.207469
130.997990	34.317770
131.195124	34.362360
131.460317	34.416337
131.636329	34.571228
131.814689	34.681530
132.122124	34.827033
132.321605	35.045289
132.563329	35.179059
132.718220	35.387927
132.917701	35.486494
133.138304	35.549859
133.304929	35.521697
133.459820	35.477107
133.800111	35.505269
134.077038	35.495881
134.309374	35.540471
134.583954	35.594448
134.795169	35.631998
134.959448	35.639038
135.137807	35.693015
135.325554	35.702403
135.313820	35.559246
135.412387	35.531084
135.733903	35.477107
135.820736	35.495881
135.909916	35.568633
136.031951	35.631998
136.142253	35.693015
136.142253	35.944127
136.151640	36.176464
136.440301	36.382985
136.682025	36.631750
136.836916	36.932144
136.848650	37.143360
136.893240	37.312332
137.233531	37.469570
137.388422	37.453142
137.355566	37.312332
137.212409	37.248967
137.057518	37.126932
137.036397	37.082342
137.113842	36.915717
137.113842	36.737357
137.224144	36.727970
137.433012	36.756132
137.609025	36.906329
137.853095	37.011937
138.151144	37.091729
138.470313	37.284170
138.681528	37.453142
138.836419	37.654970
139.012432	37.847410
139.233035	37.960058
139.244769	37.969446
139.254156	37.976486
139.355070	37.976486
139.507614	38.152499
139.531083	38.307390
139.575672	38.438813
139.695361	38.628906
139.850252	38.835428
139.927698	38.997359
139.972288	39.161638
nan nan
140.016877	39.844567
139.805662	39.912625
139.906576	39.980683
nan nan
138.604083	38.272187
138.580614	38.098521
138.625204	38.056278
138.514903	37.812208
138.360012	37.802820
138.327156	37.950671
138.449192	38.204129
138.604083	38.272187
nan nan
134.276519	33.268735
134.065304	33.379036
133.800111	33.454135
133.570121	33.397811
133.391762	33.296897
133.293195	33.111497
133.105448	32.879160
133.084326	32.712535
132.905967	32.693760
132.751076	32.804061
132.685365	32.879160
132.553942	33.083335
132.575063	33.167821
132.509352	33.278122
132.387316	33.360261
132.223038	33.360261
132.488230	33.536274
132.697099	33.756876
132.896580	33.977479
133.105448	33.949317
133.239218	33.895340
133.436352	33.932889
133.624099	34.005641
133.689810	34.134717
133.823580	34.226244
133.933881	34.317770
134.065304	34.334198
134.264785	34.289608
134.452531	34.198081
134.619157	34.188694
134.661400	33.996254
134.717724	33.822588
134.762314	33.803813
134.771701	33.794426
134.762314	33.766264
134.652012	33.665350
134.551098	33.618413
134.452531	33.517499
134.363352	33.369649
134.276519	33.268735
nan nan
135.060362	34.571228
135.027506	34.526638
134.872615	34.371747
134.762314	34.207469
134.872615	34.179307
134.982916	34.226244
135.004038	34.390522
135.060362	34.571228
nan nan
130.864220	33.876565
130.920544	33.885952
130.831365	33.895340
130.676474	33.848403
130.521583	33.721674
130.423015	33.564436
130.279859	33.564436
130.178945	33.470563
130.035788	33.416585
nan nan
130.000000	32.676758
130.146089	32.712535
130.324448	32.628049
130.411281	32.759472
130.289246	32.813449
130.235269	32.897935
130.235269	33.083335
130.333836	33.149046
130.444137	32.944872
130.577907	32.766512
130.577907	32.599887
130.622496	32.581112
130.631884	32.581112
130.622496	32.386325
130.521583	32.179803
130.401894	32.095317
130.300980	31.935732
130.289246	31.710436
130.345570	31.464019
130.289246	31.323208
130.401894	31.229335
130.655352	31.123727
130.709329	31.341983
130.631884	31.520343
130.688208	31.663500
130.852486	31.625950
130.775041	31.569626
130.753919	31.445244
130.810243	31.248110
130.810243	31.011079
130.941666	31.048629
131.096557	31.161277
131.108291	31.304434
131.251448	31.435857
131.361750	31.388920
131.483785	31.625950
131.549496	31.879408
131.615208	32.114092
131.725509	32.386325
131.835810	32.552950
131.967233	32.712535
132.023557	32.794674
132.035291	32.841611
132.023557	32.998849
131.978967	33.073947
131.924990	33.174861
131.680919	33.221798
131.648063	33.306284
131.746630	33.517499
131.692653	33.627801
131.537762	33.583211
131.239714	33.573823
131.051967	33.766264
131.040233	33.857790
130.962788	33.857790
130.864220	33.876565
nan nan
130.146089	32.477851
130.092112	32.358163
130.080378	32.217353
130.113233	32.142254
130.247003	32.421527
130.146089	32.477851
nan nan
131.117679	30.630892
131.084823	30.764662
131.030846	30.630892
130.962788	30.410290
131.030846	30.344578
131.117679	30.630892
nan nan
130.545051	30.353966
130.512195	30.410290
130.455871	30.325804
130.512195	30.210809
130.676474	30.192034
130.676474	30.325804
130.545051	30.353966
nan nan
130.897076	37.539975
130.843099	37.495385
130.843099	37.478957
130.885342	37.453142
130.974522	37.504772
130.897076	37.539975
nan nan
130.035788	33.416585
130.000000	33.445983
nan nan
142.678694	48.000000
142.654720	47.880130
142.666454	47.650140
142.809611	47.448313
142.952768	47.335665
143.107659	47.194854
143.140515	47.028229
143.206226	46.915581
143.307140	46.840482
143.462031	46.772424
143.516009	46.802933
143.572333	46.755996
143.626310	46.582330
143.670900	46.415705
143.649778	46.225612
143.548864	46.070720
143.494887	46.270201
143.417442	46.537741
143.173371	46.605799
142.943381	46.687938
142.699310	46.697325
142.523297	46.558862
142.434118	46.361728
142.356672	46.148166
142.258105	45.955725
142.025768	46.049599
141.969444	46.354687
141.960057	46.657429
142.025768	46.983639
142.070358	47.194854
142.091480	47.441272
142.124335	47.671262
142.157191	47.894211
142.248875	48.000000
nan nan
148.000000	44.948933
147.909284	44.948933
147.789595	44.885569
147.679294	44.754146
147.566646	44.697822
147.435223	44.620376
147.313188	44.524156
147.214621	44.446711
147.071464	44.446711
147.125441	44.540584
147.235742	44.650885
147.280332	44.768227
147.381246	44.801083
147.590114	45.002910
147.733271	45.113212
147.864694	45.160148
147.953874	45.291571
148.000000	45.306694
nan nan
146.937694	43.843574
147.015140	43.820106
146.928307	43.756741
146.761682	43.691030
146.663115	43.730926
146.761682	43.796637
146.937694	43.843574
nan nan
146.210175	44.446711
146.231297	44.486607
146.287621	44.446711
146.365066	44.399774
146.419044	44.303554
146.320477	44.249576
146.120996	44.097032
145.912127	43.939794
145.724380	43.796637
145.614079	43.667561
145.536634	43.796637
145.703259	43.946835
145.900393	44.113460
146.067018	44.280085
146.144464	44.430283
146.210175	44.446711
nan nan
145.083695	44.066523
145.149406	44.113460
145.370008	44.256617
145.447454	44.209680
145.348887	44.003159
145.182262	43.780209
145.250320	43.620625
145.426332	43.540832
145.426332	43.339004
145.646935	43.331964
145.912127	43.404716
145.813560	43.249825
145.492044	43.146564
145.226851	43.001060
145.050839	42.977592
144.952272	43.017488
144.841970	42.904840
144.508720	42.935349
144.234140	42.911880
143.957214	42.799232
143.692021	42.538734
143.516009	42.285275
143.450297	42.048245
143.328262	41.923863
143.051335	42.081101
142.842467	42.196096
142.478708	42.294663
142.180659	42.440166
141.960057	42.529346
141.650275	42.555161
141.417938	42.473022
141.253660	42.367415
141.054179	42.383842
140.845310	42.505878
140.556650	42.489450
140.404105	42.311091
140.502672	42.153853
140.702153	42.097529
140.922756	42.015389
141.110503	41.900394
141.241925	41.808868
141.176214	41.710301
140.955612	41.726729
140.788986	41.719688
140.624708	41.635202
140.523794	41.520207
140.270336	41.388784
140.138913	41.421640
140.082589	41.562450
140.160034	41.801827
140.216358	41.982534
140.028612	42.120997
nan nan
139.927698	42.522306
140.094323	42.660769
140.326660	42.749949
140.514407	42.904840
140.568384	43.057384
140.469817	43.162992
140.514407	43.282680
140.744396	43.242784
140.964999	43.179420
141.152746	43.179420
141.363961	43.186460
141.495384	43.378901
141.462528	43.557260
141.462528	43.716845
141.596297	43.810718
141.727720	44.043055
141.739454	44.303554
141.805166	44.547624
141.870877	44.721290
141.805166	44.862100
141.727720	45.035766
141.683130	45.160148
141.694865	45.284531
141.793432	45.354936
141.903733	45.432381
141.992913	45.462890
142.124335	45.376057
142.136070	45.361976
142.180659	45.284531
142.347285	45.190657
142.490442	45.042807
142.610130	44.918424
142.765021	44.768227
142.931647	44.643845
143.140515	44.493647
143.339996	44.383346
143.516009	44.280085
143.736611	44.193252
143.936092	44.129888
144.144960	44.082951
144.332707	44.059483
144.443009	43.970303
144.654224	43.906938
144.863092	43.939794
145.083695	44.066523
nan nan
141.241925	45.230553
141.131624	45.167189
141.241925	45.096784
141.340492	45.089743
141.363961	45.230553
141.241925	45.230553
nan nan
141.209070	41.372356
141.230191	41.379397
141.363961	41.372356
141.485996	41.379397
141.528239	41.280830
141.518852	41.137673
141.495384	40.947579
141.518852	40.722283
141.605685	40.501681
141.793432	40.325668
141.903733	40.130881
141.960057	40.022926
nan nan
139.906576	39.980683
140.082589	40.182511
140.070855	40.435969
140.061467	40.611982
140.148300	40.729324
140.282070	40.787995
140.314926	40.787995
140.336047	40.863093
140.347781	41.022678
140.413493	41.130632
140.547262	41.179916
140.657563	41.071962
140.744396	40.879521
140.821842	40.797382
140.943877	40.931151
141.075300	40.888908
141.197336	40.895949
141.319371	41.088389
141.331105	41.245627
141.185601	41.156448
140.943877	41.104817
140.878166	41.264402
140.943877	41.428681
141.042444	41.454496
141.209070	41.372356
nan nan
132.729954	44.838632
132.786278	44.909037
132.828521	45.113212
132.741689	45.244634
132.521086	45.284531
132.178448	45.237594
132.089268	45.120252
132.199570	44.941893
132.199570	44.777614
132.300484	44.667313
132.476496	44.596908
132.697099	44.681394
132.729954	44.838632
nan nan
139.676457	48.000000
139.620262	47.962270
139.420781	47.814419
139.265890	47.619632
139.122733	47.441272
138.934986	47.291075
138.747240	47.140877
138.592349	46.960171
138.538371	46.817014
138.460926	46.643348
138.404602	46.521313
138.261445	46.324179
138.139409	46.162247
138.261445	46.392237
138.172265	46.256120
138.085432	46.110617
137.885951	45.979194
137.787384	45.817262
137.587903	45.655331
137.379035	45.509827
137.212409	45.361976
137.012928	45.230553
136.869772	45.113212
136.804060	45.035766
136.682025	44.901997
136.538868	44.808123
136.395711	44.643845
136.297144	44.500688
136.097663	44.413855
135.921650	44.289473
135.776146	44.146316
135.755025	44.033668
135.632989	43.899898
135.513301	43.763781
135.346676	43.597156
135.093217	43.404716
134.872615	43.282680
134.628544	43.162992
134.330496	43.008101
134.065304	42.846169
133.877557	42.782804
133.746134	42.782804
133.546653	42.740561
133.326051	42.677197
133.105448	42.700665
132.995147	42.749949
132.929435	42.740561
132.762810	42.829741
132.563329	42.855556
132.410785	42.846169
132.377929	42.895452
132.366195	43.033916
132.399051	43.137177
132.399051	43.242784
132.288749	43.209928
132.068147	43.090240
132.002435	43.146564
132.089268	43.282680
131.934377	43.299108
131.913256	43.418797
131.847544	43.292068
131.781833	43.106668
131.648063	42.984632
131.558884	42.928308
131.504906	42.822701
131.382871	42.740561
131.284304	42.611485
131.073089	42.611485
130.908810	42.620873
130.753919	42.595058
130.810243	42.529346
130.843099	42.423739
130.622496	42.562202
nan nan
140.028612	42.120997
139.883108	42.212523
139.894842	42.334559
139.927698	42.522306
nan nan
130.699942	42.374455
130.732798	42.278235
130.610762	42.301703
130.476993	42.268848
130.324448	42.130384
130.103846	41.956718
nan nan
130.103846	41.956718
130.000000	41.866852
