nan nan
1.261996	50.000000
1.264064	50.002843
1.268171	50.004603
1.271985	50.006656
1.275798	50.009003
1.279025	50.011350
1.283132	50.013403
1.286946	50.015457
1.289879	50.018097
1.293986	50.019857
1.297213	50.022497
1.301027	50.024844
1.304547	50.027191
1.308361	50.029245
1.311294	50.031885
1.315401	50.033938
1.318628	50.036285
1.321855	50.038925
1.325962	50.040979
1.329775	50.043619
1.333589	50.045672
1.336816	50.048019
1.340923	50.050366
1.344737	50.052126
1.349137	50.053886
1.352950	50.055940
1.357057	50.057700
1.360871	50.060047
1.364685	50.061807
1.368498	50.064154
1.372605	50.066207
1.377006	50.067674
1.380819	50.069727
1.385513	50.071194
1.389326	50.073248
1.394020	50.074714
1.397834	50.077061
1.401647	50.078821
1.405461	50.081168
1.409568	50.082928
1.412795	50.085569
1.416608	50.087622
1.420422	50.089676
1.424529	50.091729
1.427756	50.094076
1.431569	50.096423
1.435676	50.098476
1.438903	50.100823
1.441837	50.103463
1.444770	50.106397
1.447704	50.109037
1.450637	50.112264
1.452984	50.115197
1.455918	50.118424
1.458265	50.121064
1.461198	50.124291
1.462958	50.127812
1.465012	50.131332
1.467065	50.135146
1.468239	50.138959
1.469705	50.143066
1.471172	50.146880
1.472639	50.150987
1.473519	50.155387
1.474986	50.159201
1.477333	50.162721
1.478213	50.166828
1.480560	50.170348
1.482613	50.173868
1.484373	50.177389
1.487013	50.180615
1.489654	50.183549
1.492294	50.186776
1.494934	50.189709
1.497574	50.192643
1.500214	50.195870
1.502855	50.198803
1.505495	50.202030
1.509308	50.203790
1.512535	50.206431
1.516642	50.208191
1.521043	50.209951
1.525443	50.211711
1.530137	50.213178
1.534830	50.214645
1.539524	50.216111
1.544511	50.217285
1.549205	50.218752
1.555072	50.219338
1.560645	50.218752
1.566512	50.218752
1.567686	50.215231
1.570326	50.212298
1.575020	50.210538
1.579713	50.208777
1.584407	50.207311
1.588514	50.205257
1.593208	50.203497
1.598195	50.201737
1.602888	50.199977
1.608462	50.198803
